Defectors,Cooperators,%Defectors,%Cooperators,Avg Fit,Max Fit
2000,0,100.0,0.0,0.025670532258292977,0.07909090909090899
2000,0,100.0,0.0,0.02561232243457807,0.07891156462585024
2000,0,100.0,0.0,0.025554376003730814,0.07873303167420805
2000,0,100.0,0.0,0.02549669118205173,0.07855530474040621
2000,0,100.0,0.0,0.02543926620191196,0.07837837837837827
2000,0,100.0,0.0,0.02538209931157063,0.07820224719101114
2000,0,100.0,0.0,0.02532518877499759,0.07802690582959632
2000,0,100.0,0.0,0.025268532871697745,0.0778523489932885
2000,0,100.0,0.0,0.025212129896537754,0.07767857142857133
2000,0,100.0,0.0,0.025155978159574426,0.07750556792873041
2000,0,100.0,0.0,0.02510007598588651,0.07733333333333323
2000,0,100.0,0.0,0.02504442171540775,0.07716186252771609
2000,0,100.0,0.0,0.02498901370276286,0.07699115044247777
2000,0,100.0,0.0,0.024933850317105762,0.07682119205298003
2000,0,100.0,0.0,0.024878929941957968,0.07665198237885452
2000,0,100.0,0.0,0.02482425097505254,0.07648351648351638
2000,0,100.0,0.0,0.024769811828177456,0.07631578947368411
2000,0,100.0,0.0,0.024715610927021688,0.07614879649890581
2000,0,100.0,0.0,0.024661646711023794,0.0759825327510916
2000,0,100.0,0.0,0.024607917633222127,0.07581699346405218
2000,0,100.0,0.0,0.024554422160106313,0.07565217391304338
2000,0,100.0,0.0,0.02450115877147268,0.0754880694143166
2000,0,100.0,0.0,0.024448125960279045,0.07532467532467522
2000,0,100.0,0.0,0.02439532223250303,0.07516198704103662
2000,0,100.0,0.0,0.024342746107001812,0.0749999999999999
2000,0,100.0,0.0,0.024290396115374036,0.07483870967741926
2000,0,100.0,0.0,0.02423827080182166,0.07467811158798274
2000,0,100.0,0.0,0.024186368723016927,0.07451820128479647
2000,0,100.0,0.0,0.024134688447967918,0.07435897435897426
2000,0,100.0,0.0,0.024083228557886836,0.07420042643923232
2000,0,100.0,0.0,0.024031987646061518,0.07404255319148927
2000,0,100.0,0.0,0.023980964317725957,0.07388535031847124
2000,0,100.0,0.0,0.02393015718993412,0.07372881355932194
2000,0,100.0,0.0,0.023879564891435327,0.07357293868921766
2000,0,100.0,0.0,0.0238291860625504,0.07341772151898725
2000,0,100.0,0.0,0.02377901935505035,0.07326315789473675
2000,0,100.0,0.0,0.02372906343203562,0.0731092436974789
2000,0,100.0,0.0,0.023679316967817443,0.0729559748427672
2000,0,100.0,0.0,0.023629778647801088,0.07280334728033463
2000,0,100.0,0.0,0.02358044716836938,0.07265135699373686
2000,0,100.0,0.0,0.02353132123676859,0.07249999999999991
2000,0,100.0,0.0,0.023482399570995637,0.07234927234927226
2000,0,100.0,0.0,0.023433680899686764,0.07219917012448124
2000,0,100.0,0.0,0.023385163962006045,0.0720496894409937
2000,0,100.0,0.0,0.023336847507539064,0.0719008264462809
2000,0,100.0,0.0,0.023288730296183353,0.07175257731958753
2000,0,100.0,0.0,0.023240811098043008,0.07160493827160484
2000,0,100.0,0.0,0.0231930886933243,0.07145790554414776
2000,0,100.0,0.0,0.02314556187223137,0.07131147540983597
2000,0,100.0,0.0,0.02309822943486483,0.07116564417177905
2000,0,100.0,0.0,0.023051090191120217,0.07102040816326521
2000,0,100.0,0.0,0.0230041429605884,0.07087576374745408
2000,0,100.0,0.0,0.022957386572457158,0.07073170731707308
2000,0,100.0,0.0,0.022910819865413653,0.07058823529411755
2000,0,100.0,0.0,0.022864441687548413,0.07044534412955457
2000,0,100.0,0.0,0.022818250896260408,0.07030303030303021
2000,0,100.0,0.0,0.022772246358163162,0.07016129032258055
2000,0,100.0,0.0,0.02272642694899176,0.07002012072434599
2000,0,100.0,0.0,0.02268079155351184,0.06987951807228907
2000,0,100.0,0.0,0.022635339065428705,0.06973947895791574
2000,0,100.0,0.0,0.022590068387297817,0.06959999999999991
2000,0,100.0,0.0,0.0225449784304369,0.06946107784431128
2000,0,100.0,0.0,0.022500068114838494,0.06932270916334653
2000,0,100.0,0.0,0.022455336369083312,0.06918489065606352
2000,0,100.0,0.0,0.022410782130255758,0.06904761904761895
2000,0,100.0,0.0,0.022366404343859052,0.06891089108910882
2000,0,100.0,0.0,0.022322201963733034,0.06877470355731216
2000,0,100.0,0.0,0.022278173951970237,0.06863905325443778
2000,0,100.0,0.0,0.022234319278836432,0.06850393700787392
2000,0,100.0,0.0,0.022190636922689442,0.06836935166994097
2000,0,100.0,0.0,0.022147125869899795,0.06823529411764696
2000,0,100.0,0.0,0.02210378511477283,0.06810176125244609
2000,0,100.0,0.0,0.02206061365947051,0.06796874999999991
2000,0,100.0,0.0,0.02201761051393549,0.06783625730994143
2000,0,100.0,0.0,0.02197477469581523,0.06770428015564194
2000,0,100.0,0.0,0.021932105230386228,0.0675728155339805
2000,0,100.0,0.0,0.02188960115048243,0.06744186046511619
2000,0,100.0,0.0,0.021847261496419607,0.06731141199226297
2000,0,100.0,0.0,0.021805085315924556,0.0671814671814671
2000,0,100.0,0.0,0.021763071664063466,0.0670520231213872
2000,0,100.0,0.0,0.021721219603170975,0.06692307692307684
2000,0,100.0,0.0,0.021679528202781014,0.06679462571976959
2000,0,100.0,0.0,0.021637996539557326,0.06666666666666658
2000,0,100.0,0.0,0.021596623697225408,0.06653919694072649
2000,0,100.0,0.0,0.02155540876650555,0.06641221374045793
2000,0,100.0,0.0,0.02151435084504555,0.0662857142857142
2000,0,100.0,0.0,0.02147344903735532,0.06615969581749041
2000,0,100.0,0.0,0.02143270245474178,0.06603415559772287
2000,0,100.0,0.0,0.021392110215244144,0.06590909090909082
2000,0,100.0,0.0,0.02135167144357071,0.06578449905482033
2000,0,100.0,0.0,0.0213113852710357,0.06566037735849048
2000,0,100.0,0.0,0.021271250835497045,0.06553672316384172
2000,0,100.0,0.0,0.021231267281294954,0.06541353383458638
2000,0,100.0,0.0,0.021191433759191157,0.0652908067542213
2000,0,100.0,0.0,0.021151749426308392,0.06516853932584261
2000,0,100.0,0.0,0.0211122134460728,0.06504672897196254
2000,0,100.0,0.0,0.021072824988150943,0.06492537313432828
2000,0,100.0,0.0,0.021033583228396536,0.06480446927374293
2000,0,100.0,0.0,0.020994487348789836,0.0646840148698884
2000,0,100.0,0.0,0.02095553653738202,0.06456400742115019
2000,0,100.0,0.0,0.020916729988238736,0.06444444444444436
2000,0,100.0,0.0,0.020878066901384322,0.06432532347504613
2000,0,100.0,0.0,0.020839546482747044,0.06420664206642059
2000,0,100.0,0.0,0.020801167944104755,0.06408839779005517
2000,0,100.0,0.0,0.020762930503031123,0.06397058823529403
2000,0,100.0,0.0,0.020724833382842072,0.06385321100917422
2000,0,100.0,0.0,0.020686875812544008,0.06373626373626365
2000,0,100.0,0.0,0.02064905702678047,0.06361974405850084
2000,0,100.0,0.0,0.020611376265782733,0.06350364963503641
2000,0,100.0,0.0,0.02057383277531677,0.06338797814207642
2000,0,100.0,0.0,0.02053642580663437,0.06327272727272719
2000,0,100.0,0.0,0.02049915461642263,0.06315789473684202
2000,0,100.0,0.0,0.020462018466755178,0.06304347826086948
2000,0,100.0,0.0,0.020425016625043244,0.06292947558770336
2000,0,100.0,0.0,0.02038814836398707,0.06281588447653422
2000,0,100.0,0.0,0.02035141296152957,0.06270270270270262
2000,0,100.0,0.0,0.020314809700807394,0.06258992805755388
2000,0,100.0,0.0,0.020278337870105738,0.062477558348294354
2000,0,100.0,0.0,0.02024199676281175,0.06236559139784938
2000,0,100.0,0.0,0.02020578567736844,0.06225402504472264
2000,0,100.0,0.0,0.02016970391723022,0.06214285714285706
2000,0,100.0,0.0,0.020133750790818014,0.062032085561497245
2000,0,100.0,0.0,0.020097925611474953,0.0619217081850533
2000,0,100.0,0.0,0.020062227697422705,0.061811722912966174
2000,0,100.0,0.0,0.020026656371717903,0.06170212765957439
2000,0,100.0,0.0,0.019991210962210442,0.06159292035398222
2000,0,100.0,0.0,0.019955890801499867,0.061484098939929246
2000,0,100.0,0.0,0.019920695226894016,0.0613756613756613
2000,0,100.0,0.0,0.019885623580367804,0.061267605633802735
2000,0,100.0,0.0,0.019850675208521733,0.061159929701230145
2000,0,100.0,0.0,0.01981584946254195,0.06105263157894729
2000,0,100.0,0.0,0.019781145698159235,0.06094570928196139
2000,0,100.0,0.0,0.019746563275609957,0.06083916083916076
2000,0,100.0,0.0,0.01971210155959669,0.06073298429319364
2000,0,100.0,0.0,0.019677759919248992,0.06062717770034835
2000,0,100.0,0.0,0.01964353772808505,0.0605217391304347
2000,0,100.0,0.0,0.019609434363973804,0.06041666666666659
2000,0,100.0,0.0,0.01957544920909692,0.060311958405545846
2000,0,100.0,0.0,0.01954158164991155,0.06020761245674733
2000,0,100.0,0.0,0.019507831077113857,0.060103626943005105
2000,0,100.0,0.0,0.01947419688560158,0.05999999999999992
2000,0,100.0,0.0,0.019440678474438786,0.05989672977624777
2000,0,100.0,0.0,0.019407275246819636,0.05979381443298961
2000,0,100.0,0.0,0.019373986610032434,0.05969125214408225
2000,0,100.0,0.0,0.019340811975426177,0.05958904109589033
2000,0,100.0,0.0,0.019307750758374223,0.05948717948717941
2000,0,100.0,0.0,0.019274802378240474,0.05938566552901016
2000,0,100.0,0.0,0.01924196625834566,0.059284497444633655
2000,0,100.0,0.0,0.01920924182593351,0.05918367346938768
2000,0,100.0,0.0,0.019176628512137396,0.05908319185059415
2000,0,100.0,0.0,0.019144125751947315,0.05898305084745755
2000,0,100.0,0.0,0.019111732984177513,0.05888324873096439
2000,0,100.0,0.0,0.01907944965143398,0.058783783783783704
2000,0,100.0,0.0,0.019047275200082422,0.05868465430016856
2000,0,100.0,0.0,0.019015209080217043,0.05858585858585851
2000,0,100.0,0.0,0.018983250745628417,0.058487394957983115
2000,0,100.0,0.0,0.018951399653773356,0.058389261744966364
2000,0,100.0,0.0,0.01891965526574357,0.058291457286432084
2000,0,100.0,0.0,0.01888801704623567,0.05819397993311029
2000,0,100.0,0.0,0.0188564844635208,0.0580968280467445
2000,0,100.0,0.0,0.01882505698941486,0.05799999999999993
2000,0,100.0,0.0,0.018793734099249424,0.05790349417637264
2000,0,100.0,0.0,0.018762515271842056,0.05780730897009959
2000,0,100.0,0.0,0.018731399989467545,0.05771144278606958
2000,0,100.0,0.0,0.01870038773782934,0.05761589403973502
2000,0,100.0,0.0,0.01866947800603124,0.05752066115702472
2000,0,100.0,0.0,0.018638670286549305,0.05742574257425735
2000,0,100.0,0.0,0.018607964075204122,0.05733113673805594
2000,0,100.0,0.0,0.018577358871133084,0.057236842105263086
2000,0,100.0,0.0,0.018546854176763394,0.057142857142857065
2000,0,100.0,0.0,0.018516449497785144,0.05704918032786878
2000,0,100.0,0.0,0.018486144343124244,0.05695581014729943
2000,0,100.0,0.0,0.018455938224916636,0.05686274509803914
2000,0,100.0,0.0,0.01842583065848109,0.05676998368678622
2000,0,100.0,0.0,0.018395821162294677,0.05667752442996735
2000,0,100.0,0.0,0.018365909257965662,0.05658536585365846
2000,0,100.0,0.0,0.01833609447020928,0.05649350649350642
2000,0,100.0,0.0,0.018306376326821572,0.056401944894651466
2000,0,100.0,0.0,0.018276754358655212,0.05631067961165041
2000,0,100.0,0.0,0.0182472280995944,0.056219709208400574
2000,0,100.0,0.0,0.018217797086530502,0.05612903225806444
2000,0,100.0,0.0,0.018188460859338017,0.056038647342995095
2000,0,100.0,0.0,0.018159218960850328,0.05594855305466231
2000,0,100.0,0.0,0.01813007093683616,0.05585874799357938
2000,0,100.0,0.0,0.018101016335975835,0.055769230769230696
2000,0,100.0,0.0,0.018072054709838244,0.055679999999999924
2000,0,100.0,0.0,0.018043185612857664,0.05559105431309897
2000,0,100.0,0.0,0.01801440860231082,0.05550239234449753
2000,0,100.0,0.0,0.01798572323829442,0.05541401273885343
2000,0,100.0,0.0,0.01795712908370255,0.05532591414944349
2000,0,100.0,0.0,0.017928625704204632,0.05523809523809516
2000,0,100.0,0.0,0.017900212668223347,0.055150554675118785
2000,0,100.0,0.0,0.01787188954691285,0.05506329113924043
2000,0,100.0,0.0,0.017843655914137283,0.054976303317535474
2000,0,100.0,0.0,0.01781551134644936,0.054889589905362704
2000,0,100.0,0.0,0.017787455423069098,0.05480314960629914
2000,0,100.0,0.0,0.01775948772586306,0.0547169811320754
2000,0,100.0,0.0,0.017731607839323326,0.054631083202511706
2000,0,100.0,0.0,0.0177038153505469,0.05454545454545447
2000,0,100.0,0.0,0.01767610984921576,0.054460093896713545
2000,0,100.0,0.0,0.01764849092757641,0.05437499999999993
2000,0,100.0,0.0,0.017620958180419498,0.0542901716068642
2000,0,100.0,0.0,0.017593511205060617,0.05420560747663544
2000,0,100.0,0.0,0.017566149601320254,0.054121306376360735
2000,0,100.0,0.0,0.017538872971504485,0.05403726708074527
2000,0,100.0,0.0,0.01751168092038591,0.053953488372092955
2000,0,100.0,0.0,0.017484573055184065,0.05386996904024761
2000,0,100.0,0.0,0.017457548985546936,0.05378670788253471
2000,0,100.0,0.0,0.017430608323532267,0.053703703703703635
2000,0,100.0,0.0,0.017403750683588452,0.0536209553158705
2000,0,100.0,0.0,0.017376975682536766,0.053538461538461465
2000,0,100.0,0.0,0.01735028293955285,0.053456221198156614
2000,0,100.0,0.0,0.017323672076148648,0.053374233128834284
2000,0,100.0,0.0,0.0172971427161545,0.05329249617151601
2000,0,100.0,0.0,0.01727069448570172,0.05321100917431186
2000,0,100.0,0.0,0.017244327013204462,0.05312977099236634
2000,0,100.0,0.0,0.01721803992934285,0.05304878048780481
2000,0,100.0,0.0,0.01719183286704554,0.052968036529680296
2000,0,100.0,0.0,0.01716570546147253,0.0528875379939209
2000,0,100.0,0.0,0.017139657349998366,0.052807283763277625
2000,0,100.0,0.0,0.01711368817219534,0.05272727272727266
2000,0,100.0,0.0,0.017087797569816744,0.05264750378214819
2000,0,100.0,0.0,0.017061985186780797,0.05256797583081564
2000,0,100.0,0.0,0.01703625066915398,0.05248868778280536
2000,0,100.0,0.0,0.01701059366513389,0.0524096385542168
2000,0,100.0,0.0,0.01698501382503598,0.0523308270676691
2000,0,100.0,0.0,0.016959510801274655,0.05225225225225218
2000,0,100.0,0.0,0.016934084248349204,0.052173913043478196
2000,0,100.0,0.0,0.01690873382282773,0.052095808383233466
2000,0,100.0,0.0,0.016883459183331718,0.05201793721973087
2000,0,100.0,0.0,0.016858259990520753,0.051940298507462616
2000,0,100.0,0.0,0.016833135907077353,0.051862891207153435
2000,0,100.0,0.0,0.016808086597691847,0.05178571428571422
2000,0,100.0,0.0,0.016783111729047662,0.05170876671619607
2000,0,100.0,0.0,0.01675821096980552,0.05163204747774474
2000,0,100.0,0.0,0.01673338399059101,0.051555555555555486
2000,0,100.0,0.0,0.016708630463977706,0.051479289940828336
2000,0,100.0,0.0,0.016683950064474,0.051403249630723714
2000,0,100.0,0.0,0.01665934246850872,0.051327433628318514
2000,0,100.0,0.0,0.016634807354416897,0.05125184094256253
2000,0,100.0,0.0,0.01661034440242489,0.051176470588235226
2000,0,100.0,0.0,0.016585953294638647,0.05110132158590302
2000,0,100.0,0.0,0.01656163371502775,0.05102639296187677
2000,0,100.0,0.0,0.016537385349412417,0.050951683748169774
2000,0,100.0,0.0,0.016513207885451586,0.050877192982456076
2000,0,100.0,0.0,0.016489101012626215,0.05080291970802913
2000,0,100.0,0.0,0.016465064422228753,0.05072886297376087
2000,0,100.0,0.0,0.016441097807349193,0.05065502183406107
2000,0,100.0,0.0,0.01641720086286176,0.05058139534883714
2000,0,100.0,0.0,0.016393373285412086,0.050507982583454215
2000,0,100.0,0.0,0.01636961477340417,0.050434782608695584
2000,0,100.0,0.0,0.016345925026988287,0.05036179450072353
2000,0,100.0,0.0,0.016322303748047544,0.050289017341040396
2000,0,100.0,0.0,0.016298750640186023,0.05021645021645015
2000,0,100.0,0.0,0.01627526540871601,0.05014409221902011
2000,0,100.0,0.0,0.01625184776064595,0.0500719424460431
2000,0,100.0,0.0,0.016228497404667967,0.04999999999999993
2000,0,100.0,0.0,0.016205214051146243,0.049928263988522174
2000,0,100.0,0.0,0.016181997412104476,0.04985673352435523
2000,0,100.0,0.0,0.01615884720121447,0.04978540772532182
2000,0,100.0,0.0,0.01613576313378417,0.04971428571428565
2000,0,100.0,0.0,0.016112744926745977,0.04964336661911548
2000,0,100.0,0.0,0.016089792298645204,0.04957264957264951
2000,0,100.0,0.0,0.016066904969628606,0.04950213371265996
2000,0,100.0,0.0,0.016044082661433125,0.04943181818181812
2000,0,100.0,0.0,0.016021325097374344,0.04936170212765951
2000,0,100.0,0.0,0.01599863200233558,0.04929178470254951
2000,0,100.0,0.0,0.01597600310275659,0.04922206506364916
2000,0,100.0,0.0,0.01595343812662276,0.04915254237288129
2000,0,100.0,0.0,0.015930936803454008,0.04908321579689697
2000,0,100.0,0.0,0.015908498864294095,0.04901408450704219
2000,0,100.0,0.0,0.015886124041700294,0.048945147679324834
2000,0,100.0,0.0,0.01586381206973131,0.04887640449438196
2000,0,100.0,0.0,0.015841562683939596,0.04880785413744734
2000,0,100.0,0.0,0.01581937562135719,0.048739495798319266
2000,0,100.0,0.0,0.015797250620487976,0.04867132867132861
2000,0,100.0,0.0,0.01577518742129735,0.0486033519553072
2000,0,100.0,0.0,0.015753185765200725,0.04853556485355642
2000,0,100.0,0.0,0.015731245395054185,0.04846796657381609
2000,0,100.0,0.0,0.01570936605514452,0.0484005563282336
2000,0,100.0,0.0,0.015687547491179076,0.04833333333333327
2000,0,100.0,0.0,0.015665789450275896,0.048266296809986065
2000,0,100.0,0.0,0.015644091680954198,0.04819944598337944
2000,0,100.0,0.0,0.015622453933124582,0.04813278008298749
2000,0,100.0,0.0,0.015600875958078627,0.04806629834254137
2000,0,100.0,0.0,0.015579357508481257,0.04799999999999994
2000,0,100.0,0.0,0.015557898338359372,0.0479338842975206
2000,0,100.0,0.0,0.015536498203093402,0.04786795048143047
2000,0,100.0,0.0,0.01551515685940788,0.047802197802197736
2000,0,100.0,0.0,0.01549387406536205,0.04773662551440323
2000,0,100.0,0.0,0.015472649580340975,0.047671232876712266
2000,0,100.0,0.0,0.015451483165046392,0.04760601915184672
2000,0,100.0,0.0,0.015430374581487586,0.04754098360655731
2000,0,100.0,0.0,0.015409323592972632,0.04747612551159612
2000,0,100.0,0.0,0.015388329964099355,0.04741144414168931
2000,0,100.0,0.0,0.01536739346074683,0.04734693877551014
2000,0,100.0,0.0,0.015346513850066463,0.04728260869565211
2000,0,100.0,0.0,0.015325690900473449,0.04721845318860238
2000,0,100.0,0.0,0.015304924381638062,0.04715447154471539
2000,0,100.0,0.0,0.015284214064477544,0.047090663058186676
2000,0,100.0,0.0,0.015263559721147183,0.04702702702702696
2000,0,100.0,0.0,0.015242961125032229,0.04696356275303638
2000,0,100.0,0.0,0.015222418050739752,0.046900269541778915
2000,0,100.0,0.0,0.015201930274090066,0.04683714670255714
2000,0,100.0,0.0,0.015181497572108727,0.046774193548387036
2000,0,100.0,0.0,0.015161119723018665,0.04671140939597309
2000,0,100.0,0.0,0.015140796506231789,0.046648793565683584
2000,0,100.0,0.0,0.015120527702341244,0.04658634538152604
2000,0,100.0,0.0,0.015100313093113502,0.04652406417112293
2000,0,100.0,0.0,0.015080152461480522,0.04646194926568752
2000,0,100.0,0.0,0.015060045591531871,0.04639999999999994
2000,0,100.0,0.0,0.015039992268507201,0.046338215712383425
2000,0,100.0,0.0,0.015019992278788426,0.04627659574468079
2000,0,100.0,0.0,0.015000045409892346,0.04621513944223102
2000,0,100.0,0.0,0.014980151450462682,0.046153846153846094
2000,0,100.0,0.0,0.014960310190263455,0.04609271523178802
2000,0,100.0,0.0,0.01494052142017056,0.04603174603174597
2000,0,100.0,0.0,0.014920784932165029,0.045970937912813675
2000,0,100.0,0.0,0.014901100519325722,0.045910290237466955
2000,0,100.0,0.0,0.01488146797582203,0.045849802371541445
2000,0,100.0,0.0,0.014861887096906477,0.04578947368421046
2000,0,100.0,0.0,0.014842357678907894,0.045729303547963146
2000,0,100.0,0.0,0.014822879519224265,0.045669291338582614
2000,0,100.0,0.0,0.014803452416315753,0.04560943643512445
2000,0,100.0,0.0,0.01478407616969752,0.045549738219895226
2000,0,100.0,0.0,0.014764750579933265,0.045490196078431314
2000,0,100.0,0.0,0.0147454754486278,0.045430809399477745
2000,0,100.0,0.0,0.014726250578421045,0.04537157757496735
2000,0,100.0,0.0,0.014707075772980353,0.04531249999999994
2000,0,100.0,0.0,0.014687950836994694,0.04525357607282179
2000,0,100.0,0.0,0.014668875576167396,0.045194805194805135
2000,0,100.0,0.0,0.014649849797210224,0.04513618677042796
2000,0,100.0,0.0,0.014630873307835364,0.04507772020725383
2000,0,100.0,0.0,0.014611945916751457,0.04501940491591197
2000,0,100.0,0.0,0.01459306743365493,0.04496124031007746
2000,0,100.0,0.0,0.014574237669224388,0.044903225806451556
2000,0,100.0,0.0,0.014555456435114621,0.04484536082474221
2000,0,100.0,0.0,0.014536723543949687,0.04478764478764473
2000,0,100.0,0.0,0.014518038809317388,0.04473007712082256
2000,0,100.0,0.0,0.01449940204576238,0.04467265725288826
2000,0,100.0,0.0,0.014480813068780629,0.04461538461538456
2000,0,100.0,0.0,0.014462271694812937,0.04455825864276563
2000,0,100.0,0.0,0.01444377774123901,0.04450127877237846
2000,0,100.0,0.0,0.014425331026371538,0.044444444444444384
2000,0,100.0,0.0,0.014406931369450137,0.04438775510204076
2000,0,100.0,0.0,0.014388578590635545,0.04433121019108274
2000,0,100.0,0.0,0.014370272511003706,0.04427480916030529
2000,0,100.0,0.0,0.01435201295253992,0.044218551461245176
2000,0,100.0,0.0,0.014333799738133122,0.04416243654822329
2000,0,100.0,0.0,0.014315632691570226,0.04410646387832694
2000,0,100.0,0.0,0.014297511637530281,0.04405063291139235
2000,0,100.0,0.0,0.01427943640157892,0.0439949431099873
2000,0,100.0,0.0,0.01426140681016278,0.04393939393939388
2000,0,100.0,0.0,0.01424342269060393,0.04388398486759137
2000,0,100.0,0.0,0.014225483871094072,0.04382871536523924
2000,0,100.0,0.0,0.014207590180690424,0.04377358490566032
2000,0,100.0,0.0,0.014189741449307685,0.04371859296482406
2000,0,100.0,0.0,0.01417193750771504,0.04366373902132993
2000,0,100.0,0.0,0.01415417818752997,0.043609022556390924
2000,0,100.0,0.0,0.014136463321212678,0.04355444305381721
2000,0,100.0,0.0,0.01411879274206117,0.04349999999999994
2000,0,100.0,0.0,0.01410116628420594,0.043445692883895076
2000,0,100.0,0.0,0.014083583782604598,0.04339152119700743
2000,0,100.0,0.0,0.01406604507303726,0.04333748443337479
2000,0,100.0,0.0,0.014048549992100659,0.04328358208955218
2000,0,100.0,0.0,0.014031098377203627,0.04322981366459622
2000,0,100.0,0.0,0.014013690066561913,0.04317617866004957
2000,0,100.0,0.0,0.013996324899193212,0.04312267657992559
2000,0,100.0,0.0,0.01397900271491204,0.04306930693069301
2000,0,100.0,0.0,0.013961723354325004,0.04301606922126076
2000,0,100.0,0.0,0.013944486658825821,0.042962962962962904
2000,0,100.0,0.0,0.013927292470590508,0.042909987669543716
2000,0,100.0,0.0,0.013910140632572548,0.0428571428571428
2000,0,100.0,0.0,0.013893030988498,0.04280442804428038
2000,0,100.0,0.0,0.013875963382861047,0.0427518427518427
2000,0,100.0,0.0,0.013858937660918901,0.04269938650306743
2000,0,100.0,0.0,0.01384195366868738,0.04264705882352936
2000,0,100.0,0.0,0.013825011252936264,0.042594859241126014
2000,0,100.0,0.0,0.013808110261184486,0.04254278728606351
2000,0,100.0,0.0,0.013791250541696075,0.04249084249084244
2000,0,100.0,0.0,0.013774431943474245,0.04243902439024385
2000,0,100.0,0.0,0.01375765431625934,0.042387332521315414
2000,0,100.0,0.0,0.01374091751052178,0.04233576642335761
2000,0,100.0,0.0,0.013724221377459203,0.04228432563791003
2000,0,100.0,0.0,0.013707565768991377,0.042233009708737806
2000,0,100.0,0.0,0.013690950537756232,0.042181818181818126
2000,0,100.0,0.0,0.01367437553710521,0.042130750605326825
2000,0,100.0,0.0,0.013657840621099067,0.0420798065296251
2000,0,100.0,0.0,0.01364134564450355,0.04202898550724632
2000,0,100.0,0.0,0.013624890462785146,0.041978287092882934
2000,0,100.0,0.0,0.01360847493210714,0.04192771084337344
2000,0,100.0,0.0,0.013592098909324874,0.041877256317689474
2000,0,100.0,0.0,0.013575762251981871,0.041826923076923025
2000,0,100.0,0.0,0.013559464818306003,0.04177671068427365
2000,0,100.0,0.0,0.013543206467204924,0.04172661870503592
2000,0,100.0,0.0,0.01352698705826219,0.04167664670658677
2000,0,100.0,0.0,0.01351080645173312,0.04162679425837315
2000,0,100.0,0.0,0.013494664508541105,0.041577060931899584
2000,0,100.0,0.0,0.013478561090273166,0.041527446300715934
2000,0,100.0,0.0,0.013462496059176295,0.04147794994040519
2000,0,100.0,0.0,0.013446469278153482,0.04142857142857138
2000,0,100.0,0.0,0.013430480610759717,0.04137931034482753
2000,0,100.0,0.0,0.013414529921198187,0.04133016627078379
2000,0,100.0,0.0,0.01339861707431663,0.04128113879003553
2000,0,100.0,0.0,0.01338274193560292,0.041232227488151606
2000,0,100.0,0.0,0.013366904371182176,0.04118343195266267
2000,0,100.0,0.0,0.01335110424781199,0.041134751773049594
2000,0,100.0,0.0,0.01333534143287947,0.04108618654073194
2000,0,100.0,0.0,0.013319615794397279,0.04103773584905655
2000,0,100.0,0.0,0.013303927200999934,0.04098939929328617
2000,0,100.0,0.0,0.013288275521939901,0.04094117647058818
2000,0,100.0,0.0,0.013272660627084485,0.04089306698002345
2000,0,100.0,0.0,0.013257082386911827,0.04084507042253516
2000,0,100.0,0.0,0.013241540672507513,0.04079718640093781
2000,0,100.0,0.0,0.013226035355560833,0.04074941451990627
2000,0,100.0,0.0,0.013210566308361295,0.04070175438596486
2000,0,100.0,0.0,0.013195133403795445,0.04065420560747658
2000,0,100.0,0.0,0.013179736515342946,0.04060676779463238
2000,0,100.0,0.0,0.013164375517073328,0.0405594405594405
2000,0,100.0,0.0,0.013149050283642522,0.040512223515715894
2000,0,100.0,0.0,0.013133760690289412,0.040465116279069714
2000,0,100.0,0.0,0.01311850661283267,0.040418118466898904
2000,0,100.0,0.0,0.013103287927666955,0.04037122969837582
2000,0,100.0,0.0,0.01308810451176004,0.040324449594437956
2000,0,100.0,0.0,0.01307295624264919,0.040277777777777725
2000,0,100.0,0.0,0.01305784299843806,0.040231213872832315
2000,0,100.0,0.0,0.013042764657793233,0.04018475750577362
2000,0,100.0,0.0,0.01302772109994107,0.04013840830449822
2000,0,100.0,0.0,0.013012712204664663,0.04009216589861746
2000,0,100.0,0.0,0.01299773785230026,0.04004602991944759
2000,0,100.0,0.0,0.012982797923734385,0.039999999999999945
2000,0,100.0,0.0,0.012967892300400607,0.039954075774971246
2000,0,100.0,0.0,0.012953020864276273,0.03990825688073389
2000,0,100.0,0.0,0.012938183497879821,0.03986254295532641
2000,0,100.0,0.0,0.01292338008426648,0.03981693363844389
2000,0,100.0,0.0,0.01290861050702731,0.03977142857142852
2000,0,100.0,0.0,0.012893874650284161,0.03972602739726022
2000,0,100.0,0.0,0.012879172398687454,0.03968072976054727
2000,0,100.0,0.0,0.012864503637413325,0.03963553530751703
2000,0,100.0,0.0,0.012849868252160326,0.039590443686006775
2000,0,100.0,0.0,0.012835266129146492,0.039545454545454495
2000,0,100.0,0.0,0.01282069715510661,0.039500567536889845
2000,0,100.0,0.0,0.012806161217289036,0.03945578231292512
2000,0,100.0,0.0,0.0127916582034529,0.03941109852774627
2000,0,100.0,0.0,0.012777188001865405,0.03936651583710402
2000,0,100.0,0.0,0.012762750501298185,0.039322033898305034
2000,0,100.0,0.0,0.012748345591025865,0.03927765237020311
2000,0,100.0,0.0,0.012733973160821779,0.03923337091319048
2000,0,100.0,0.0,0.012719633100955991,0.039189189189189136
2000,0,100.0,0.0,0.012705325302192233,0.03914510686164224
