Defectors,Cooperators,%Defectors,%Cooperators,Avg Fit,Max Fit
1609,391,80.45,19.55,0.165266937469751,0.43537414965986426
1625,375,81.25,18.75,0.16540362705244732,0.43577052868391486
1588,412,79.4,20.599999999999998,0.16569278206123836,0.4348214285714289
1603,397,80.15,19.85,0.16597372459765317,0.43543743078626834
1577,423,78.85,21.15,0.1662814602556477,0.4334065934065937
1572,428,78.60000000000001,21.4,0.1666820580836947,0.43140676117775384
1574,426,78.7,21.3,0.16702759738382944,0.42943722943722973
1573,427,78.64999999999999,21.349999999999998,0.16750767131428212,0.4287862513426426
1538,462,76.9,23.1,0.16789253054452133,0.42814498933901945
1556,444,77.8,22.2,0.16839665206227833,0.424761904761905
1549,451,77.45,22.55,0.16882938617087154,0.4241596638655465
1533,467,76.64999999999999,23.35,0.1695064139731726,0.423566214807091
1549,451,77.45,22.55,0.16996325936291423,0.4217391304347829
1566,434,78.3,21.7,0.17033359096247194,0.41870503597122327
1579,421,78.95,21.05,0.17060314913162772,0.4157142857142859
1593,407,79.65,20.349999999999998,0.17095060039428223,0.4127659574468087
1590,410,79.5,20.5,0.1711356092136082,0.4098591549295777
1626,374,81.3,18.7,0.1713331655086546,0.4069930069930072
1626,374,81.3,18.7,0.17145028268963808,0.4041666666666669
1616,384,80.80000000000001,19.2,0.1716289668411726,0.4013793103448278
1641,359,82.05,17.95,0.1717220594723424,0.39863013698630156
1662,338,83.1,16.900000000000002,0.17169461506626013,0.39591836734693897
1647,353,82.35,17.65,0.17162808785595832,0.39324324324324345
1643,357,82.15,17.849999999999998,0.17165103908755386,0.39175455417066174
1624,376,81.2,18.8,0.1716735105851383,0.3914285714285716
1600,400,80.0,20.0,0.1717541945388412,0.3911069063386946
1590,410,79.5,20.5,0.17195310773310576,0.38834586466165427
1568,432,78.4,21.6,0.17231522737707658,0.38674136321195157
1588,412,79.4,20.599999999999998,0.1726681696903743,0.3851576994434139
1591,409,79.55,20.45,0.17282341952371244,0.3835944700460831
1603,397,80.15,19.85,0.17295029329137665,0.38205128205128225
1613,387,80.65,19.35,0.1730402766167153,0.3827115559599638
1612,388,80.60000000000001,19.400000000000002,0.17325210460870785,0.3833634719710671
1605,395,80.25,19.75,0.1734281344462099,0.38418688230009007
1590,410,79.5,20.5,0.17351870253772156,0.38500000000000023
1608,392,80.4,19.6,0.1737912854516423,0.3868677905944989
1587,413,79.35,20.65,0.1740296712550437,0.38447971781305135
1587,413,79.35,20.65,0.17436708738935114,0.3821209465381247
1604,396,80.2,19.8,0.17451831837343929,0.37979094076655073
1579,421,78.95,21.05,0.17473320688986657,0.3785281385281387
1579,421,78.95,21.05,0.1749949114794536,0.3772805507745269
1540,460,77.0,23.0,0.17539127833582843,0.37502138579982913
1542,458,77.10000000000001,22.900000000000002,0.17567411367383207,0.3727891156462587
1555,445,77.75,22.25,0.17596120246081975,0.37159763313609484
1536,464,76.8,23.200000000000003,0.17630905218028511,0.37042016806722705
1502,498,75.1,24.9,0.1767584453956674,0.37126148705096085
1508,492,75.4,24.6,0.1770580287146557,0.36893687707641204
1501,499,75.05,24.95,0.17744443142484306,0.3686209744013213
1478,522,73.9,26.1,0.17791273738431482,0.3695402298850573
1456,544,72.8,27.200000000000003,0.1785571613055705,0.37257142857142844
1459,541,72.95,27.05,0.17898671878913908,0.3755681818181817
1463,537,73.15,26.85,0.17940475459064265,0.37683615819209026
1479,521,73.95,26.05,0.17992602196087115,0.37808988764044926
1491,509,74.55000000000001,25.45,0.18032072248246128,0.3793296089385473
1490,510,74.5,25.5,0.1807125123455702,0.3805555555555553
1477,523,73.85000000000001,26.150000000000002,0.1812023235463181,0.38342541436464067
1493,507,74.65,25.35,0.18165506626029787,0.3862637362637361
1481,519,74.05000000000001,25.95,0.1820625141079713,0.3863387978142075
1468,532,73.4,26.6,0.18252152531084032,0.384782608695652
1490,510,74.5,25.5,0.18305479093162716,0.38324324324324305
1459,541,72.95,27.05,0.18360651797925945,0.38172043010752665
1474,526,73.7,26.3,0.18403832320276015,0.37860962566844897
1476,524,73.8,26.200000000000003,0.1844801935600109,0.3781914893617019
1483,517,74.15,25.85,0.18492249795687118,0.3777777777777775
1497,503,74.85000000000001,25.15,0.18518073373215704,0.3773684210526313
1482,518,74.1,25.900000000000002,0.18555913702630056,0.37696335078534
1494,506,74.7,25.3,0.1859460679169983,0.3749999999999997
1454,546,72.7,27.3,0.18648447975178975,0.37461139896373025
1454,546,72.7,27.3,0.18694159519549608,0.3726804123711337
1449,551,72.45,27.55,0.18740385594910589,0.37076923076923046
1449,551,72.45,27.55,0.1878809290280922,0.36887755102040787
1477,523,73.85000000000001,26.150000000000002,0.1882630716586464,0.3670050761421317
1492,508,74.6,25.4,0.188531232029905,0.36666666666666636
1504,496,75.2,24.8,0.18876958868855911,0.366331658291457
1519,481,75.94999999999999,24.05,0.18907151219899487,0.36749999999999966
1533,467,76.64999999999999,23.35,0.18938517678722439,0.3686567164179101
1525,475,76.25,23.75,0.18952304744193163,0.3683168316831679
1553,447,77.64999999999999,22.35,0.18971658713267964,0.3679802955665021
1577,423,78.85,21.15,0.18978682256788157,0.367647058823529
1568,432,78.4,21.6,0.18985708375675123,0.36731707317073126
1553,447,77.64999999999999,22.35,0.19006394689083575,0.3669902912621355
1528,472,76.4,23.599999999999998,0.19026235939245323,0.36811594202898507
1511,489,75.55,24.45,0.190572725312672,0.36923076923076875
1509,491,75.44999999999999,24.55,0.19091529653208997,0.3703349282296646
1496,504,74.8,25.2,0.19110470180230757,0.3699999999999995
1521,479,76.05,23.95,0.19143112240568658,0.3696682464454971
1498,502,74.9,25.1,0.1918023342386356,0.3683962264150938
1498,502,74.9,25.1,0.19210877010466937,0.3671361502347412
1485,515,74.25,25.75,0.19243677812803545,0.36448598130841064
1458,542,72.89999999999999,27.1,0.19279039709234452,0.36325581395348777
1466,534,73.3,26.700000000000003,0.1930818022853464,0.3620370370370364
1490,510,74.5,25.5,0.19334860072825677,0.35944700460829426
1506,494,75.3,24.7,0.1935724165437869,0.3582568807339443
1511,489,75.55,24.45,0.1937465652005521,0.35707762557077555
1539,461,76.95,23.05,0.19395845506829118,0.356493506493507
1534,466,76.7,23.3,0.19409418368393594,0.35552682611506187
1533,467,76.64999999999999,23.35,0.19424352789292945,0.3540540540540533
1533,467,76.64999999999999,23.35,0.19435536347412252,0.35426008968609873
1537,463,76.85,23.150000000000002,0.19462199262416344,0.35433673469387805
1531,469,76.55,23.45,0.19484286356867175,0.35428571428571476
1544,456,77.2,22.8,0.19494520361452386,0.3542351453855883
1600,400,80.0,20.0,0.19496681831543364,0.3526746381371937
1623,377,81.15,18.85,0.19492140062183777,0.3511278195488726
1645,355,82.25,17.75,0.19489166139895783,0.3495945102932007
1675,325,83.75,16.25,0.19479987790653008,0.348819875776398
1700,300,85.0,15.0,0.1946310187872546,0.34805194805194856
1721,279,86.05000000000001,13.950000000000001,0.19438054655502585,0.34655172413793156
1700,300,85.0,15.0,0.19418246303873163,0.34506437768240394
1688,312,84.39999999999999,15.6,0.1940219159731175,0.3435897435897441
1671,329,83.55,16.45,0.19390314861299085,0.3428571428571434
1681,319,84.05,15.950000000000001,0.19373563624105844,0.34213075060532744
1698,302,84.89999999999999,15.1,0.1935776790712043,0.34141048824593184
1684,316,84.2,15.8,0.19345115966912968,0.34069627851140516
1692,308,84.6,15.4,0.19330613621880077,0.33927077106993486
1678,322,83.89999999999999,16.1,0.19324933488803722,0.33785714285714347
1672,328,83.6,16.400000000000002,0.1931470765758575,0.33645524599881504
1633,367,81.65,18.35,0.1930765863308656,0.3350649350649357
1651,349,82.55,17.45,0.19302857330831452,0.33368606701940096
1624,376,81.2,18.8,0.1930783759252543,0.333021077283373
1601,399,80.05,19.950000000000003,0.19313887898173326,0.3323615160349861
1605,395,80.25,19.75,0.19318379976228425,0.33101045296167314
1599,401,79.95,20.05,0.19325266843208322,0.32967032967033033
1549,451,77.45,22.55,0.1934088694267637,0.3297235023041481
1534,466,76.7,23.3,0.19367648851495747,0.32908777969019
1542,458,77.10000000000001,22.900000000000002,0.1937279237694151,0.32765714285714354
1559,441,77.95,22.05,0.1938545758339001,0.328400682982357
1571,429,78.55,21.45,0.19389771832055372,0.3277777777777785
1581,419,79.05,20.95,0.19401240339239534,0.32783738001129376
1602,398,80.10000000000001,19.900000000000002,0.19402065661296466,0.3272215973003382
1611,389,80.55,19.45,0.19402252080545784,0.3272829131652668
1630,370,81.5,18.5,0.1939499265416841,0.3273437500000007
1654,346,82.69999999999999,17.299999999999997,0.19385078356103774,0.327404113396332
1665,335,83.25,16.75,0.19374573814123555,0.3267995570321159
1679,321,83.95,16.05,0.1936511900079553,0.32619966905681264
1682,318,84.1,15.9,0.1935154682459819,0.32560439560439636
1704,296,85.2,14.799999999999999,0.19335692226216047,0.3250136836343741
1699,301,84.95,15.049999999999999,0.1931453302115297,0.32442748091603135
1670,330,83.5,16.5,0.19293957976681217,0.32384573601303723
1647,353,82.35,17.65,0.1928283432400188,0.32261904761904847
1655,345,82.75,17.25,0.19276026559080153,0.32204851752021646
1670,330,83.5,16.5,0.1926799147818578,0.32073039742212756
1685,315,84.25,15.75,0.19255695056832497,0.3201712145532379
1686,314,84.3,15.7,0.1924238314997875,0.32025586353944646
1692,308,84.6,15.4,0.19226435995317745,0.3203398831651628
1679,321,83.95,16.05,0.19214040160514245,0.3197883597883607
1659,341,82.95,17.05,0.1920609523926077,0.31924090669478217
1684,316,84.2,15.8,0.19194629031001909,0.3179621848739505
1680,320,84.0,16.0,0.1918053866136355,0.31669283097854617
1686,314,84.3,15.7,0.19169316301155925,0.31605839416058484
1668,332,83.39999999999999,16.6,0.19162441159457425,0.31605194805194897
1662,338,83.1,16.900000000000002,0.19158242521629773,0.31542443064182285
1666,334,83.3,16.7,0.19144055286545977,0.3141825683341938
1655,345,82.75,17.25,0.1913306616455387,0.3129496402877707
1645,355,82.25,17.75,0.19126281298872308,0.3123399897593455
1640,360,82.0,18.0,0.1912648394173146,0.31112244897959274
1638,362,81.89999999999999,18.099999999999998,0.19128062900147702,0.3106253177427564
1651,349,82.55,17.45,0.19132544015457004,0.31073961499493513
1631,369,81.55,18.45,0.1913535960203366,0.3102473498233225
1613,387,80.65,19.35,0.19137774292137433,0.3104225352112673
1602,398,80.10000000000001,19.900000000000002,0.1914554558362593,0.3110175438596488
1589,411,79.45,20.549999999999997,0.19149089086510462,0.3116083916083913
1577,423,78.85,21.15,0.19159898840515074,0.3106620209059231
1602,398,80.10000000000001,19.900000000000002,0.19163220232000824,0.309722222222222
1610,390,80.5,19.5,0.19159510266411045,0.3096391497775591
1616,384,80.80000000000001,19.2,0.19154190378062041,0.3103448275862079
1611,389,80.55,19.45,0.1914850104281184,0.31104565537555334
1592,408,79.60000000000001,20.4,0.19152108646391228,0.31174168297456073
1596,404,79.80000000000001,20.200000000000003,0.1915466314273312,0.311847879083375
1598,402,79.9,20.1,0.1915915812290817,0.3113702623906716
1598,402,79.9,20.1,0.19163991815997025,0.3108958837772408
1592,408,79.60000000000001,20.4,0.19171098080966337,0.31158301158301266
1576,424,78.8,21.2,0.1918497228849709,0.31226551226551336
1562,438,78.10000000000001,21.9,0.1919974950757584,0.31284755512943535
1572,428,78.60000000000001,21.4,0.19213352183835425,0.3128523650262791
1589,411,79.45,20.549999999999997,0.19216958592823277,0.31228571428571533
1580,420,79.0,21.0,0.19225715452336783,0.31172282866635126
1579,421,78.95,21.05,0.19236227725545132,0.31229895931882784
1600,400,80.0,20.0,0.1924373772082408,0.31230551626591324
1603,397,80.15,19.85,0.19245349704460346,0.31231203007518893
1627,373,81.35,18.65,0.19244316564346722,0.31231850117096116
1626,374,81.3,18.7,0.19242947980835606,0.3124183006535957
1612,388,80.60000000000001,19.400000000000002,0.19246166382099344,0.3119590507212667
1581,419,79.05,20.95,0.19250908149514595,0.31150278293135536
1555,445,77.75,22.25,0.1926038000465267,0.31104946833102276
1565,435,78.25,21.75,0.19271330052300958,0.31059907834101486
1572,428,78.60000000000001,21.4,0.192812331360608,0.31015158474965654
1564,436,78.2,21.8,0.19298203340261688,0.30970695970696077
1543,457,77.14999999999999,22.85,0.19312524287365662,0.3092651757188509
1552,448,77.60000000000001,22.400000000000002,0.19322511370427392,0.3088262056414934
1525,475,76.25,23.75,0.19335697594354284,0.30839002267573806
1531,469,76.55,23.45,0.19344843469768624,0.3079566003616648
1527,473,76.35,23.65,0.19363120361475092,0.3075259125732323
1526,474,76.3,23.7,0.19380407210522105,0.307097933513029
1521,479,76.05,23.95,0.19389551818173062,0.30721003134796354
1540,460,77.0,23.0,0.19402223661590398,0.30625000000000113
1542,458,77.10000000000001,22.900000000000002,0.1940541744585948,0.30636404094348135
1556,444,77.8,22.2,0.19410330584817914,0.3059449866903295
1561,439,78.05,21.95,0.19416481692565463,0.3054400707651493
1547,453,77.35,22.650000000000002,0.19424603706602891,0.30555555555555663
1549,451,77.45,22.55,0.19431697389946584,0.3050549450549461
1508,492,75.4,24.6,0.19456367298487082,0.3050832602979853
1455,545,72.75,27.250000000000004,0.19488541485826405,0.3056356487549159
1419,581,70.95,29.049999999999997,0.19527205286853938,0.3067073170731718
1385,615,69.25,30.75,0.1956252956918868,0.30725141120278004
1378,622,68.89999999999999,31.1,0.19597719983189413,0.3067532467532478
1348,652,67.4,32.6,0.19634856556348862,0.3062580923608124
1322,678,66.10000000000001,33.900000000000006,0.19673057165715227,0.3068846815834778
1319,681,65.95,34.050000000000004,0.19718634546325844,0.30853710853710964
1274,726,63.7,36.3,0.19767083512553354,0.30966638152267006
1287,713,64.35,35.65,0.1981877483592263,0.3102771855010672
1337,663,66.85,33.15,0.19868010190043922,0.3108843537414977
1312,688,65.60000000000001,34.4,0.19908867098533534,0.3114879186095814
1327,673,66.35,33.650000000000006,0.19948568494783336,0.31310228233305265
1312,688,65.60000000000001,34.4,0.19990413491387712,0.3152128107880331
1338,662,66.9,33.1,0.20031711307117347,0.3168067226890767
1310,690,65.5,34.5,0.20069065433314529,0.31839128613322276
1310,690,65.5,34.5,0.20119235416473222,0.319966583124479
1255,745,62.74999999999999,37.25,0.20173725641070908,0.32103290295710235
1257,743,62.849999999999994,37.15,0.20222770924421957,0.3220930232558151
1250,750,62.5,37.5,0.20271276409319727,0.3231469979296078
1263,737,63.14999999999999,36.85,0.20319531648661493,0.3236168455821647
1283,717,64.14999999999999,35.85,0.20365600736345135,0.3240839851790872
1272,728,63.6,36.4,0.20415227278450926,0.3240558292282442
1277,723,63.849999999999994,36.15,0.20460703458364918,0.3246009005321338
1309,691,65.45,34.55,0.20500760755108363,0.32514285714285834
1276,724,63.800000000000004,36.199999999999996,0.2054709517213715,0.32470492470492596
1277,723,63.849999999999994,36.15,0.2059819354136491,0.3242694805194818
1261,739,63.05,36.95,0.20649042060709175,0.32383650343990417
1254,746,62.7,37.3,0.20699015663806444,0.3234059725585162
1241,759,62.050000000000004,37.95,0.20747292648952634,0.32346076458752643
1251,749,62.55,37.45,0.20795885977856954,0.3235152487961489
1250,750,62.5,37.5,0.20841037676513624,0.32356942777110964
1240,760,62.0,38.0,0.20888234365837804,0.32410215482841304
1233,767,61.650000000000006,38.35,0.20933401496038487,0.32367688022284247
1242,758,62.1,37.9,0.20978293052153185,0.3232539682539695
1211,789,60.550000000000004,39.45,0.21028183558787275,0.323308270676693
1246,754,62.3,37.7,0.21074044774581982,0.3233622730860312
1245,755,62.25000000000001,37.75,0.2111707380750392,0.32341597796143373
1268,732,63.4,36.6,0.21159342014875968,0.32346938775510325
1293,707,64.64999999999999,35.35,0.2119939323197537,0.3235225048923691
1351,649,67.55,32.45,0.21229546536606717,0.3235753317720543
1372,628,68.60000000000001,31.4,0.2125452892105932,0.3236278707668365
1395,605,69.75,30.25,0.21283074062567767,0.3232142857142869
1393,607,69.65,30.349999999999998,0.21304891833688092,0.32226093689508445
1397,603,69.85,30.15,0.21332571068586756,0.321776061776063
1401,599,70.05,29.95,0.21350350477669613,0.32129380053908474
1386,614,69.3,30.7,0.2136623707342039,0.3208909370199705
1400,600,70.0,30.0,0.21386747389651758,0.3209498276522418
1420,580,71.0,28.999999999999996,0.21412268461856873,0.3219251336898408
1457,543,72.85000000000001,27.150000000000002,0.21433231506137193,0.322361904761906
1463,537,73.15,26.85,0.21446724489812252,0.32234042553191616
1443,557,72.15,27.85,0.21464475974639516,0.321864342553999
1416,584,70.8,29.2,0.2149211859610106,0.322751322751324
1400,600,70.0,30.0,0.21518346174378805,0.3236336223143623
1365,635,68.25,31.75,0.2155034656017847,0.3231578947368433
1368,632,68.4,31.6,0.21577845058309816,0.32320959880015115
1350,650,67.5,32.5,0.21606263142397417,0.323709798055349
1339,661,66.95,33.050000000000004,0.21639793382174857,0.3241327862737796
1349,651,67.45,32.550000000000004,0.21669771721284814,0.32410714285714404
1332,668,66.60000000000001,33.4,0.21697887877529023,0.3246011131725429
1316,684,65.8,34.2,0.2172717566256093,0.3250925240562558
1327,673,66.35,33.650000000000006,0.2175744537851962,0.32513842746401006
1316,684,65.8,34.2,0.2179045628848104,0.32606774668630456
1315,685,65.75,34.25,0.2182202493133882,0.32655159750275553
1285,715,64.25,35.75,0.21857365800589038,0.3274725274725287
1253,747,62.64999999999999,37.35,0.2189581634547239,0.3283887468030703
1215,785,60.75000000000001,39.25,0.2194158756555247,0.32930029154519075
1195,805,59.75,40.25,0.219855070589505,0.32977099236641344
1196,804,59.8,40.2,0.22037152646003502,0.329731689630168
1170,830,58.5,41.5,0.22083182406832422,0.32969258589511874
1174,826,58.699999999999996,41.3,0.22137926857824164,0.32965367965368086
1179,821,58.95,41.05,0.22185334283915464,0.3296149694134593
1171,829,58.550000000000004,41.449999999999996,0.2223171106618507,0.33043790380473914
1188,812,59.4,40.6,0.2228390092547272,0.33082706766917414
1192,808,59.599999999999994,40.400000000000006,0.22336155839450522,0.3316428571428583
1187,813,59.35,40.65,0.22389131465568468,0.3320983256145362
1183,817,59.150000000000006,40.849999999999994,0.22441192555038436,0.33255152807391725
1212,788,60.6,39.4,0.22488511022768015,0.3330024813895793
1213,787,60.650000000000006,39.35,0.22528650126925093,0.333875530410185
1193,807,59.650000000000006,40.35,0.22571515414933987,0.3342504409171087
1182,818,59.099999999999994,40.9,0.22612662834091088,0.3350457424349061
1196,804,59.8,40.2,0.226602811775369,0.33625833625833734
1191,809,59.550000000000004,40.45,0.22702294213478397,0.3374649859943988
1199,801,59.95,40.050000000000004,0.2274131866327641,0.33740831295843626
1215,785,60.75000000000001,39.25,0.22772587979617215,0.3386759581881544
1236,764,61.8,38.2,0.22805826755149083,0.3391032325338905
1233,767,61.650000000000006,38.35,0.22843145651320376,0.33952843273231725
1229,771,61.45,38.550000000000004,0.22873921853233248,0.3399515738498799
1263,737,63.14999999999999,36.85,0.22903615684981476,0.33906142167011827
1256,744,62.8,37.2,0.22938979238907148,0.33948364888124016
1248,752,62.4,37.6,0.22974242003083464,0.3394917582417592
1224,776,61.199999999999996,38.800000000000004,0.2300964438098074,0.3394998287084628
1228,772,61.4,38.6,0.23053272338420852,0.33950786056049315
1212,788,60.6,39.4,0.23091743716373386,0.33951585407432766
1217,783,60.85,39.15,0.231318765467115,0.3395238095238106
1218,782,60.9,39.1,0.23168775311523018,0.33912453342382193
1211,789,60.550000000000004,39.45,0.23210302414570788,0.33913337846987246
1173,827,58.650000000000006,41.349999999999994,0.23253182803937256,0.3391421816953743
